id	node1	label	node2	node2;kgtk:data_type	node2;kgtk:valid	node2;kgtk:list_len	node2;kgtk:number	node2;kgtk:low_tolerance	node2;kgtk:high_tolerance	node2;kgtk:si_units	node2;kgtk:units_node	node2;kgtk:text	node2;kgtk:language	node2;kgtk:language_suffix	node2;kgtk:latitude	node2;kgtk:longitude	node2;kgtk:date_and_time	node2;kgtk:precision	node2;kgtk:truth	node2;kgtk:symbol
awsd.csv;P27-PQUALIFIER-QTEST01-029-"Yes"-0000	awsd.csv;P27	PQUALIFIER-QTEST01-029	"Yes"	string	True	0						"Yes"								
awsd.csv;P27-PQUALIFIER-QTEST01-030-"Focal Point"-0000	awsd.csv;P27	PQUALIFIER-QTEST01-030	"Focal Point"	string	True	0						"Focal Point"								
awsd.csv;P28	QQTEST01_Incident_ID_2143	PVARIABLE-QTEST01-008	0	number	True	0	0													
awsd.csv;P28-P585-^2015-02-11T00:00:00/10-0000	awsd.csv;P28	P585	^2015-02-11T00:00:00/10	date_and_times	True	0											"2015-02-11T00:00:00"	10		
awsd.csv;P28-P2006020004-Qawsd-0000	awsd.csv;P28	P2006020004	Qawsd	symbol	True	0														Qawsd
awsd.csv;P28-P17-Q115-0000	awsd.csv;P28	P17	Q115	symbol	True	0														Q115
awsd.csv;P28-P276-"POINT( 40.489673 9.145 )"-0000	awsd.csv;P28	P276	"POINT( 40.489673 9.145 )"	string	True	0						"POINT( 40.489673 9.145 )"								
awsd.csv;P28-PQUALIFIER-QTEST01-023-"Bodily assault"-0000	awsd.csv;P28	PQUALIFIER-QTEST01-023	"Bodily assault"	string	True	0						"Bodily assault"								
awsd.csv;P28-PQUALIFIER-QTEST01-024-"Unknown"-0000	awsd.csv;P28	PQUALIFIER-QTEST01-024	"Unknown"	string	True	0						"Unknown"								
awsd.csv;P28-PQUALIFIER-QTEST01-025-"Unknown"-0000	awsd.csv;P28	PQUALIFIER-QTEST01-025	"Unknown"	string	True	0						"Unknown"								
awsd.csv;P28-PQUALIFIER-QTEST01-026-"Unknown"-0000	awsd.csv;P28	PQUALIFIER-QTEST01-026	"Unknown"	string	True	0						"Unknown"								
awsd.csv;P28-PQUALIFIER-QTEST01-027-"Unknown"-0000	awsd.csv;P28	PQUALIFIER-QTEST01-027	"Unknown"	string	True	0						"Unknown"								
awsd.csv;P28-PQUALIFIER-QTEST01-028-"One INGO male national staff member was assaulted. The circumstances around this incident are unknown. However, the man suffered a concussion and an injury to his ear."-0000	awsd.csv;P28	PQUALIFIER-QTEST01-028	"One INGO male national staff member was assaulted. The circumstances around this incident are unknown. However, the man suffered a concussion and an injury to his ear."	string	True	0						"One INGO male national staff member was assaulted. The circumstances around this incident are unknown. However, the man suffered a concussion and an injury to his ear."								
awsd.csv;P28-PQUALIFIER-QTEST01-029-"Yes"-0000	awsd.csv;P28	PQUALIFIER-QTEST01-029	"Yes"	string	True	0						"Yes"								
awsd.csv;P28-PQUALIFIER-QTEST01-030-"Focal Point"-0000	awsd.csv;P28	PQUALIFIER-QTEST01-030	"Focal Point"	string	True	0						"Focal Point"								
awsd.csv;P29	QQTEST01_Incident_ID_2135	PVARIABLE-QTEST01-008	0	number	True	0	0													
awsd.csv;P29-P585-^2015-09-28T00:00:00/10-0000	awsd.csv;P29	P585	^2015-09-28T00:00:00/10	date_and_times	True	0											"2015-09-28T00:00:00"	10		
awsd.csv;P29-P2006020004-Qawsd-0000	awsd.csv;P29	P2006020004	Qawsd	symbol	True	0														Qawsd
awsd.csv;P29-P17-Q115-0000	awsd.csv;P29	P17	Q115	symbol	True	0														Q115
awsd.csv;P29-P2006190001-Q2597088-0000	awsd.csv;P29	P2006190001	Q2597088	symbol	True	0														Q2597088
awsd.csv;P29-P276-"POINT( 38.757761 8.980603 )"-0000	awsd.csv;P29	P276	"POINT( 38.757761 8.980603 )"	string	True	0						"POINT( 38.757761 8.980603 )"								
awsd.csv;P29-PQUALIFIER-QTEST01-023-"Bodily assault"-0000	awsd.csv;P29	PQUALIFIER-QTEST01-023	"Bodily assault"	string	True	0						"Bodily assault"								
awsd.csv;P29-PQUALIFIER-QTEST01-024-"Individual attack"-0000	awsd.csv;P29	PQUALIFIER-QTEST01-024	"Individual attack"	string	True	0						"Individual attack"								
awsd.csv;P29-PQUALIFIER-QTEST01-025-"Road"-0000	awsd.csv;P29	PQUALIFIER-QTEST01-025	"Road"	string	True	0						"Road"								
awsd.csv;P29-PQUALIFIER-QTEST01-026-"Unknown"-0000	awsd.csv;P29	PQUALIFIER-QTEST01-026	"Unknown"	string	True	0						"Unknown"								
awsd.csv;P29-PQUALIFIER-QTEST01-027-"Unknown"-0000	awsd.csv;P29	PQUALIFIER-QTEST01-027	"Unknown"	string	True	0						"Unknown"								
awsd.csv;P29-PQUALIFIER-QTEST01-028-"An international staff member was attacked and hit with a stone on the head by two young men. He was rendered unconscious for a brief moment at which time the assailants stole his valuables. After returning to his guest house in the same area, the owner took him to the hospital where the wound on his head was stitched up. He remained in the hospital."-0000	awsd.csv;P29	PQUALIFIER-QTEST01-028	"An international staff member was attacked and hit with a stone on the head by two young men. He was rendered unconscious for a brief moment at which time the assailants stole his valuables. After returning to his guest house in the same area, the owner took him to the hospital where the wound on his head was stitched up. He remained in the hospital."	string	True	0						"An international staff member was attacked and hit with a stone on the head by two young men. He was rendered unconscious for a brief moment at which time the assailants stole his valuables. After returning to his guest house in the same area, the owner took him to the hospital where the wound on his head was stitched up. He remained in the hospital."								
awsd.csv;P29-PQUALIFIER-QTEST01-029-"Yes"-0000	awsd.csv;P29	PQUALIFIER-QTEST01-029	"Yes"	string	True	0						"Yes"								
awsd.csv;P29-PQUALIFIER-QTEST01-030-"Focal Point"-0000	awsd.csv;P29	PQUALIFIER-QTEST01-030	"Focal Point"	string	True	0						"Focal Point"								
awsd.csv;P30	QQTEST01_Incident_ID_2692	PVARIABLE-QTEST01-008	1	number	True	0	1													
awsd.csv;P30-P585-^2018-05-19T00:00:00/10-0000	awsd.csv;P30	P585	^2018-05-19T00:00:00/10	date_and_times	True	0											"2018-05-19T00:00:00"	10		
awsd.csv;P30-P2006020004-Qawsd-0000	awsd.csv;P30	P2006020004	Qawsd	symbol	True	0														Qawsd
awsd.csv;P30-P17-Q115-0000	awsd.csv;P30	P17	Q115	symbol	True	0														Q115
awsd.csv;P30-P276-"POINT( 34.583333 8.25 )"-0000	awsd.csv;P30	P276	"POINT( 34.583333 8.25 )"	string	True	0						"POINT( 34.583333 8.25 )"								
awsd.csv;P30-PQUALIFIER-QTEST01-023-"Bodily assault"-0000	awsd.csv;P30	PQUALIFIER-QTEST01-023	"Bodily assault"	string	True	0						"Bodily assault"								
awsd.csv;P30-PQUALIFIER-QTEST01-024-"Individual attack"-0000	awsd.csv;P30	PQUALIFIER-QTEST01-024	"Individual attack"	string	True	0						"Individual attack"								
awsd.csv;P30-PQUALIFIER-QTEST01-025-"Public location"-0000	awsd.csv;P30	PQUALIFIER-QTEST01-025	"Public location"	string	True	0						"Public location"								
awsd.csv;P30-PQUALIFIER-QTEST01-026-"Staff member"-0000	awsd.csv;P30	PQUALIFIER-QTEST01-026	"Staff member"	string	True	0						"Staff member"								
awsd.csv;P30-PQUALIFIER-QTEST01-027-"Not applicable"-0000	awsd.csv;P30	PQUALIFIER-QTEST01-027	"Not applicable"	string	True	0						"Not applicable"								
awsd.csv;P30-PQUALIFIER-QTEST01-028-"One male UN agency staff member was assualted and killed in Gambela around 9:00pm May 19, 2018. The staff member arrived in Gambela from Pugnido at 5:00pm and reportedly met friends and colleagues at a local hotel. Reports indicate the staff members body was found at 1:00am and cause of death determined to be a large head injury resulting in blood loss. Another UN agency staff member is in custody in relation to the death."-0000	awsd.csv;P30	PQUALIFIER-QTEST01-028	"One male UN agency staff member was assualted and killed in Gambela around 9:00pm May 19, 2018. The staff member arrived in Gambela from Pugnido at 5:00pm and reportedly met friends and colleagues at a local hotel. Reports indicate the staff members body was found at 1:00am and cause of death determined to be a large head injury resulting in blood loss. Another UN agency staff member is in custody in relation to the death."	string	True	0						"One male UN agency staff member was assualted and killed in Gambela around 9:00pm May 19, 2018. The staff member arrived in Gambela from Pugnido at 5:00pm and reportedly met friends and colleagues at a local hotel. Reports indicate the staff members body was found at 1:00am and cause of death determined to be a large head injury resulting in blood loss. Another UN agency staff member is in custody in relation to the death."								
awsd.csv;P30-PQUALIFIER-QTEST01-029-"Yes"-0000	awsd.csv;P30	PQUALIFIER-QTEST01-029	"Yes"	string	True	0						"Yes"								
awsd.csv;P30-PQUALIFIER-QTEST01-030-"Focal Point"-0000	awsd.csv;P30	PQUALIFIER-QTEST01-030	"Focal Point"	string	True	0						"Focal Point"								
awsd.csv;P31	QQTEST01_Incident_ID_2623	PVARIABLE-QTEST01-008	1	number	True	0	1													
awsd.csv;P31-P585-^2018-06-25T00:00:00/10-0000	awsd.csv;P31	P585	^2018-06-25T00:00:00/10	date_and_times	True	0											"2018-06-25T00:00:00"	10		
awsd.csv;P31-P2006020004-Qawsd-0000	awsd.csv;P31	P2006020004	Qawsd	symbol	True	0														Qawsd
awsd.csv;P31-P17-Q115-0000	awsd.csv;P31	P17	Q115	symbol	True	0														Q115
awsd.csv;P31-P2006190001-Q202107-0000	awsd.csv;P31	P2006190001	Q202107	symbol	True	0														Q202107
awsd.csv;P31-P2006190003-Q5617057-0000	awsd.csv;P31	P2006190003	Q5617057	symbol	True	0														Q5617057
awsd.csv;P31-P276-"POINT( 41.88333 9.5 )"-0000	awsd.csv;P31	P276	"POINT( 41.88333 9.5 )"	string	True	0						"POINT( 41.88333 9.5 )"								
awsd.csv;P31-PQUALIFIER-QTEST01-023-"Shooting"-0000	awsd.csv;P31	PQUALIFIER-QTEST01-023	"Shooting"	string	True	0						"Shooting"								
awsd.csv;P31-PQUALIFIER-QTEST01-024-"Ambush"-0000	awsd.csv;P31	PQUALIFIER-QTEST01-024	"Ambush"	string	True	0						"Ambush"								
awsd.csv;P31-PQUALIFIER-QTEST01-025-"Road"-0000	awsd.csv;P31	PQUALIFIER-QTEST01-025	"Road"	string	True	0						"Road"								
awsd.csv;P31-PQUALIFIER-QTEST01-026-"Non-state armed group: Unknown"-0000	awsd.csv;P31	PQUALIFIER-QTEST01-026	"Non-state armed group: Unknown"	string	True	0						"Non-state armed group: Unknown"								
awsd.csv;P31-PQUALIFIER-QTEST01-027-"Not applicable"-0000	awsd.csv;P31	PQUALIFIER-QTEST01-027	"Not applicable"	string	True	0						"Not applicable"								
awsd.csv;P31-PQUALIFIER-QTEST01-028-"A male staff member of an INGO was killed when the public transport bus he was riding on was shot at by armed attackers. A total of 26 people were on the bus, of which 3 were killed and others wounded."-0000	awsd.csv;P31	PQUALIFIER-QTEST01-028	"A male staff member of an INGO was killed when the public transport bus he was riding on was shot at by armed attackers. A total of 26 people were on the bus, of which 3 were killed and others wounded."	string	True	0						"A male staff member of an INGO was killed when the public transport bus he was riding on was shot at by armed attackers. A total of 26 people were on the bus, of which 3 were killed and others wounded."								
awsd.csv;P31-PQUALIFIER-QTEST01-029-"Yes"-0000	awsd.csv;P31	PQUALIFIER-QTEST01-029	"Yes"	string	True	0						"Yes"								
awsd.csv;P31-PQUALIFIER-QTEST01-030-"Focal Point"-0000	awsd.csv;P31	PQUALIFIER-QTEST01-030	"Focal Point"	string	True	0						"Focal Point"								
awsd.csv;P32	QQTEST01_Incident_ID_2641	PVARIABLE-QTEST01-008	0	number	True	0	0													
awsd.csv;P32-P585-^2018-10-23T00:00:00/10-0000	awsd.csv;P32	P585	^2018-10-23T00:00:00/10	date_and_times	True	0											"2018-10-23T00:00:00"	10		
awsd.csv;P32-P2006020004-Qawsd-0000	awsd.csv;P32	P2006020004	Qawsd	symbol	True	0														Qawsd
awsd.csv;P32-P17-Q115-0000	awsd.csv;P32	P17	Q115	symbol	True	0														Q115
awsd.csv;P32-P2006190001-Q202107-0000	awsd.csv;P32	P2006190001	Q202107	symbol	True	0														Q202107
awsd.csv;P32-P2006190003-Q1688972-0000	awsd.csv;P32	P2006190003	Q1688972	symbol	True	0														Q1688972
awsd.csv;P32-P276-"POINT( 42.7 9.5 )"-0000	awsd.csv;P32	P276	"POINT( 42.7 9.5 )"	string	True	0						"POINT( 42.7 9.5 )"								
awsd.csv;P32-PQUALIFIER-QTEST01-023-"Shooting"-0000	awsd.csv;P32	PQUALIFIER-QTEST01-023	"Shooting"	string	True	0						"Shooting"								
awsd.csv;P32-PQUALIFIER-QTEST01-024-"Individual attack"-0000	awsd.csv;P32	PQUALIFIER-QTEST01-024	"Individual attack"	string	True	0						"Individual attack"								
awsd.csv;P32-PQUALIFIER-QTEST01-025-"Project site"-0000	awsd.csv;P32	PQUALIFIER-QTEST01-025	"Project site"	string	True	0						"Project site"								
awsd.csv;P32-PQUALIFIER-QTEST01-026-"Unknown"-0000	awsd.csv;P32	PQUALIFIER-QTEST01-026	"Unknown"	string	True	0						"Unknown"								
awsd.csv;P32-PQUALIFIER-QTEST01-027-"Unknown"-0000	awsd.csv;P32	PQUALIFIER-QTEST01-027	"Unknown"	string	True	0						"Unknown"								
awsd.csv;P32-PQUALIFIER-QTEST01-028-"One male national UN contracted driver was shot and seriously wounded while distributing food in an IDP camp in Chinaksen."-0000	awsd.csv;P32	PQUALIFIER-QTEST01-028	"One male national UN contracted driver was shot and seriously wounded while distributing food in an IDP camp in Chinaksen."	string	True	0						"One male national UN contracted driver was shot and seriously wounded while distributing food in an IDP camp in Chinaksen."								
awsd.csv;P32-PQUALIFIER-QTEST01-029-"Yes"-0000	awsd.csv;P32	PQUALIFIER-QTEST01-029	"Yes"	string	True	0						"Yes"								
awsd.csv;P32-PQUALIFIER-QTEST01-030-"Focal Point"-0000	awsd.csv;P32	PQUALIFIER-QTEST01-030	"Focal Point"	string	True	0						"Focal Point"								
awsd.csv;P33	QQTEST01_Incident_ID_2952	PVARIABLE-QTEST01-008	0	number	True	0	0													
awsd.csv;P33-P585-^2019-02-01T00:00:00/10-0000	awsd.csv;P33	P585	^2019-02-01T00:00:00/10	date_and_times	True	0											"2019-02-01T00:00:00"	10		
awsd.csv;P33-P2006020004-Qawsd-0000	awsd.csv;P33	P2006020004	Qawsd	symbol	True	0														Qawsd
awsd.csv;P33-P17-Q115-0000	awsd.csv;P33	P17	Q115	symbol	True	0														Q115
awsd.csv;P33-P2006190001-Q3624-0000	awsd.csv;P33	P2006190001	Q3624	symbol	True	0														Q3624
awsd.csv;P33-P2006190003-Q3624-0000	awsd.csv;P33	P2006190003	Q3624	symbol	True	0														Q3624
awsd.csv;P33-P276-"POINT( 38.74 9.03 )"-0000	awsd.csv;P33	P276	"POINT( 38.74 9.03 )"	string	True	0						"POINT( 38.74 9.03 )"								
awsd.csv;P33-PQUALIFIER-QTEST01-023-"Bodily assault"-0000	awsd.csv;P33	PQUALIFIER-QTEST01-023	"Bodily assault"	string	True	0						"Bodily assault"								
awsd.csv;P33-PQUALIFIER-QTEST01-024-"Individual attack"-0000	awsd.csv;P33	PQUALIFIER-QTEST01-024	"Individual attack"	string	True	0						"Individual attack"								
awsd.csv;P33-PQUALIFIER-QTEST01-025-"Public location"-0000	awsd.csv;P33	PQUALIFIER-QTEST01-025	"Public location"	string	True	0						"Public location"								
awsd.csv;P33-PQUALIFIER-QTEST01-026-"Unknown"-0000	awsd.csv;P33	PQUALIFIER-QTEST01-026	"Unknown"	string	True	0						"Unknown"								
awsd.csv;P33-PQUALIFIER-QTEST01-027-"Unknown"-0000	awsd.csv;P33	PQUALIFIER-QTEST01-027	"Unknown"	string	True	0						"Unknown"								
awsd.csv;P33-PQUALIFIER-QTEST01-028-"One international male INGO staff member was choked by a perpetrator on the street until he lost conciousness. He was then robbed of all belongings."-0000	awsd.csv;P33	PQUALIFIER-QTEST01-028	"One international male INGO staff member was choked by a perpetrator on the street until he lost conciousness. He was then robbed of all belongings."	string	True	0						"One international male INGO staff member was choked by a perpetrator on the street until he lost conciousness. He was then robbed of all belongings."								
awsd.csv;P33-PQUALIFIER-QTEST01-029-"Yes"-0000	awsd.csv;P33	PQUALIFIER-QTEST01-029	"Yes"	string	True	0						"Yes"								
awsd.csv;P33-PQUALIFIER-QTEST01-030-"Focal Point"-0000	awsd.csv;P33	PQUALIFIER-QTEST01-030	"Focal Point"	string	True	0						"Focal Point"								
awsd.csv;P34	QQTEST01_Incident_ID_2916	PVARIABLE-QTEST01-008	0	number	True	0	0													
awsd.csv;P34-P585-^2019-03-07T00:00:00/10-0000	awsd.csv;P34	P585	^2019-03-07T00:00:00/10	date_and_times	True	0											"2019-03-07T00:00:00"	10		
awsd.csv;P34-P2006020004-Qawsd-0000	awsd.csv;P34	P2006020004	Qawsd	symbol	True	0														Qawsd
awsd.csv;P34-P17-Q115-0000	awsd.csv;P34	P17	Q115	symbol	True	0														Q115
awsd.csv;P34-P2006190001-Q200127-0000	awsd.csv;P34	P2006190001	Q200127	symbol	True	0														Q200127
awsd.csv;P34-P2006190003-Q2902728-0000	awsd.csv;P34	P2006190003	Q2902728	symbol	True	0														Q2902728
awsd.csv;P34-P276-"POINT( 38.2849463 14.1056708 )"-0000	awsd.csv;P34	P276	"POINT( 38.2849463 14.1056708 )"	string	True	0						"POINT( 38.2849463 14.1056708 )"								
awsd.csv;P34-PQUALIFIER-QTEST01-023-"Bodily assault"-0000	awsd.csv;P34	PQUALIFIER-QTEST01-023	"Bodily assault"	string	True	0						"Bodily assault"								
awsd.csv;P34-PQUALIFIER-QTEST01-024-"Individual attack"-0000	awsd.csv;P34	PQUALIFIER-QTEST01-024	"Individual attack"	string	True	0						"Individual attack"								
awsd.csv;P34-PQUALIFIER-QTEST01-025-"Public location"-0000	awsd.csv;P34	PQUALIFIER-QTEST01-025	"Public location"	string	True	0						"Public location"								
awsd.csv;P34-PQUALIFIER-QTEST01-026-"Unknown"-0000	awsd.csv;P34	PQUALIFIER-QTEST01-026	"Unknown"	string	True	0						"Unknown"								
awsd.csv;P34-PQUALIFIER-QTEST01-027-"Unknown"-0000	awsd.csv;P34	PQUALIFIER-QTEST01-027	"Unknown"	string	True	0						"Unknown"								
awsd.csv;P34-PQUALIFIER-QTEST01-028-"One male INGO national staff member was seriously injured when a group of four unknown perpetrators attacked him at a mini bus stop in Shire. The staff was assaulted and robbed, suffering a fractured hip among other injuries."-0000	awsd.csv;P34	PQUALIFIER-QTEST01-028	"One male INGO national staff member was seriously injured when a group of four unknown perpetrators attacked him at a mini bus stop in Shire. The staff was assaulted and robbed, suffering a fractured hip among other injuries."	string	True	0						"One male INGO national staff member was seriously injured when a group of four unknown perpetrators attacked him at a mini bus stop in Shire. The staff was assaulted and robbed, suffering a fractured hip among other injuries."								
awsd.csv;P34-PQUALIFIER-QTEST01-029-"Yes"-0000	awsd.csv;P34	PQUALIFIER-QTEST01-029	"Yes"	string	True	0						"Yes"								
awsd.csv;P34-PQUALIFIER-QTEST01-030-"Focal Point"-0000	awsd.csv;P34	PQUALIFIER-QTEST01-030	"Focal Point"	string	True	0						"Focal Point"								
awsd.csv;P35	QQTEST01_Incident_ID_3006	PVARIABLE-QTEST01-008	0	number	True	0	0													
awsd.csv;P35-P585-^2019-07-03T00:00:00/10-0000	awsd.csv;P35	P585	^2019-07-03T00:00:00/10	date_and_times	True	0											"2019-07-03T00:00:00"	10		
awsd.csv;P35-P2006020004-Qawsd-0000	awsd.csv;P35	P2006020004	Qawsd	symbol	True	0														Qawsd
awsd.csv;P35-P17-Q115-0000	awsd.csv;P35	P17	Q115	symbol	True	0														Q115
awsd.csv;P35-P2006190001-Q202107-0000	awsd.csv;P35	P2006190001	Q202107	symbol	True	0														Q202107
awsd.csv;P35-P2006190003-Q3624-0000	awsd.csv;P35	P2006190003	Q3624	symbol	True	0														Q3624
awsd.csv;P35-P276-"POINT( 38.746891 9.0249701 )"-0000	awsd.csv;P35	P276	"POINT( 38.746891 9.0249701 )"	string	True	0						"POINT( 38.746891 9.0249701 )"								
awsd.csv;P35-PQUALIFIER-QTEST01-023-"Bodily assault"-0000	awsd.csv;P35	PQUALIFIER-QTEST01-023	"Bodily assault"	string	True	0						"Bodily assault"								
awsd.csv;P35-PQUALIFIER-QTEST01-024-"Individual attack"-0000	awsd.csv;P35	PQUALIFIER-QTEST01-024	"Individual attack"	string	True	0						"Individual attack"								
awsd.csv;P35-PQUALIFIER-QTEST01-025-"Public location"-0000	awsd.csv;P35	PQUALIFIER-QTEST01-025	"Public location"	string	True	0						"Public location"								
awsd.csv;P35-PQUALIFIER-QTEST01-026-"Unaffiliated"-0000	awsd.csv;P35	PQUALIFIER-QTEST01-026	"Unaffiliated"	string	True	0						"Unaffiliated"								
awsd.csv;P35-PQUALIFIER-QTEST01-027-"Not applicable"-0000	awsd.csv;P35	PQUALIFIER-QTEST01-027	"Not applicable"	string	True	0						"Not applicable"								
awsd.csv;P35-PQUALIFIER-QTEST01-028-"One female INGO national staff was assaulted by community members in Alek, Ethiopia."-0000	awsd.csv;P35	PQUALIFIER-QTEST01-028	"One female INGO national staff was assaulted by community members in Alek, Ethiopia."	string	True	0						"One female INGO national staff was assaulted by community members in Alek, Ethiopia."								
awsd.csv;P35-PQUALIFIER-QTEST01-029-"Yes"-0000	awsd.csv;P35	PQUALIFIER-QTEST01-029	"Yes"	string	True	0						"Yes"								
awsd.csv;P35-PQUALIFIER-QTEST01-030-"Focal Point"-0000	awsd.csv;P35	PQUALIFIER-QTEST01-030	"Focal Point"	string	True	0						"Focal Point"								
awsd.csv;P36	QQTEST01_Incident_ID_2895	PVARIABLE-QTEST01-008	0	number	True	0	0													
awsd.csv;P36-P585-^2019-08-08T00:00:00/10-0000	awsd.csv;P36	P585	^2019-08-08T00:00:00/10	date_and_times	True	0											"2019-08-08T00:00:00"	10		
awsd.csv;P36-P2006020004-Qawsd-0000	awsd.csv;P36	P2006020004	Qawsd	symbol	True	0														Qawsd
awsd.csv;P36-P17-Q115-0000	awsd.csv;P36	P17	Q115	symbol	True	0														Q115
awsd.csv;P36-P2006190001-Q3183660-0000	awsd.csv;P36	P2006190001	Q3183660	symbol	True	0														Q3183660
awsd.csv;P36-P2006190003-Q4777700-0000	awsd.csv;P36	P2006190003	Q4777700	symbol	True	0														Q4777700
awsd.csv;P36-P276-"POINT( 34.1531947 7.9219687 )"-0000	awsd.csv;P36	P276	"POINT( 34.1531947 7.9219687 )"	string	True	0						"POINT( 34.1531947 7.9219687 )"								
awsd.csv;P36-PQUALIFIER-QTEST01-023-"Bodily assault"-0000	awsd.csv;P36	PQUALIFIER-QTEST01-023	"Bodily assault"	string	True	0						"Bodily assault"								
awsd.csv;P36-PQUALIFIER-QTEST01-024-"Mob violence"-0000	awsd.csv;P36	PQUALIFIER-QTEST01-024	"Mob violence"	string	True	0						"Mob violence"								
awsd.csv;P36-PQUALIFIER-QTEST01-025-"Project site"-0000	awsd.csv;P36	PQUALIFIER-QTEST01-025	"Project site"	string	True	0						"Project site"								
awsd.csv;P36-PQUALIFIER-QTEST01-026-"Unaffiliated"-0000	awsd.csv;P36	PQUALIFIER-QTEST01-026	"Unaffiliated"	string	True	0						"Unaffiliated"								
awsd.csv;P36-PQUALIFIER-QTEST01-027-"Not applicable"-0000	awsd.csv;P36	PQUALIFIER-QTEST01-027	"Not applicable"	string	True	0						"Not applicable"								
awsd.csv;P36-PQUALIFIER-QTEST01-028-"One male national INGO staff member was wounded when mob violence erupted at a project site in Gambella."-0000	awsd.csv;P36	PQUALIFIER-QTEST01-028	"One male national INGO staff member was wounded when mob violence erupted at a project site in Gambella."	string	True	0						"One male national INGO staff member was wounded when mob violence erupted at a project site in Gambella."								
awsd.csv;P36-PQUALIFIER-QTEST01-029-"Yes"-0000	awsd.csv;P36	PQUALIFIER-QTEST01-029	"Yes"	string	True	0						"Yes"								
awsd.csv;P36-PQUALIFIER-QTEST01-030-"Focal Point"-0000	awsd.csv;P36	PQUALIFIER-QTEST01-030	"Focal Point"	string	True	0						"Focal Point"								
awsd.csv;P37	QQTEST01_Incident_ID_2896	PVARIABLE-QTEST01-008	0	number	True	0	0													
awsd.csv;P37-P585-^2019-08-29T00:00:00/10-0000	awsd.csv;P37	P585	^2019-08-29T00:00:00/10	date_and_times	True	0											"2019-08-29T00:00:00"	10		
awsd.csv;P37-P2006020004-Qawsd-0000	awsd.csv;P37	P2006020004	Qawsd	symbol	True	0														Qawsd
awsd.csv;P37-P17-Q115-0000	awsd.csv;P37	P17	Q115	symbol	True	0														Q115
awsd.csv;P37-P2006190001-Q3183660-0000	awsd.csv;P37	P2006190001	Q3183660	symbol	True	0														Q3183660
awsd.csv;P37-P2006190003-Q4777700-0000	awsd.csv;P37	P2006190003	Q4777700	symbol	True	0														Q4777700
awsd.csv;P37-P276-"POINT( 34.1531947 7.9219687 )"-0000	awsd.csv;P37	P276	"POINT( 34.1531947 7.9219687 )"	string	True	0						"POINT( 34.1531947 7.9219687 )"								
awsd.csv;P37-PQUALIFIER-QTEST01-023-"Bodily assault"-0000	awsd.csv;P37	PQUALIFIER-QTEST01-023	"Bodily assault"	string	True	0						"Bodily assault"								
awsd.csv;P37-PQUALIFIER-QTEST01-024-"Detention"-0000	awsd.csv;P37	PQUALIFIER-QTEST01-024	"Detention"	string	True	0						"Detention"								
awsd.csv;P37-PQUALIFIER-QTEST01-025-"Custody"-0000	awsd.csv;P37	PQUALIFIER-QTEST01-025	"Custody"	string	True	0						"Custody"								
awsd.csv;P37-PQUALIFIER-QTEST01-026-"Police or paramilitary"-0000	awsd.csv;P37	PQUALIFIER-QTEST01-026	"Police or paramilitary"	string	True	0						"Police or paramilitary"								
awsd.csv;P37-PQUALIFIER-QTEST01-027-"Police"-0000	awsd.csv;P37	PQUALIFIER-QTEST01-027	"Police"	string	True	0						"Police"								
awsd.csv;P37-PQUALIFIER-QTEST01-028-"Two male national staff members were assaulted by police officers after being stopped and temporarily detained on the road in Gambella."-0000	awsd.csv;P37	PQUALIFIER-QTEST01-028	"Two male national staff members were assaulted by police officers after being stopped and temporarily detained on the road in Gambella."	string	True	0						"Two male national staff members were assaulted by police officers after being stopped and temporarily detained on the road in Gambella."								
awsd.csv;P37-PQUALIFIER-QTEST01-029-"Yes"-0000	awsd.csv;P37	PQUALIFIER-QTEST01-029	"Yes"	string	True	0						"Yes"								
awsd.csv;P37-PQUALIFIER-QTEST01-030-"Focal Point"-0000	awsd.csv;P37	PQUALIFIER-QTEST01-030	"Focal Point"	string	True	0						"Focal Point"								
awsd.csv;P38	QQTEST01_Incident_ID_2768	PVARIABLE-QTEST01-008	2	number	True	0	2													
awsd.csv;P38-P585-^2019-09-05T00:00:00/10-0000	awsd.csv;P38	P585	^2019-09-05T00:00:00/10	date_and_times	True	0											"2019-09-05T00:00:00"	10		
awsd.csv;P38-P2006020004-Qawsd-0000	awsd.csv;P38	P2006020004	Qawsd	symbol	True	0														Qawsd
awsd.csv;P38-P17-Q115-0000	awsd.csv;P38	P17	Q115	symbol	True	0														Q115
awsd.csv;P38-P2006190001-Q3183660-0000	awsd.csv;P38	P2006190001	Q3183660	symbol	True	0														Q3183660
awsd.csv;P38-P276-"POINT( 34.322233 8.308999 )"-0000	awsd.csv;P38	P276	"POINT( 34.322233 8.308999 )"	string	True	0						"POINT( 34.322233 8.308999 )"								
awsd.csv;P38-PQUALIFIER-QTEST01-023-"Shooting"-0000	awsd.csv;P38	PQUALIFIER-QTEST01-023	"Shooting"	string	True	0						"Shooting"								
awsd.csv;P38-PQUALIFIER-QTEST01-024-"Ambush"-0000	awsd.csv;P38	PQUALIFIER-QTEST01-024	"Ambush"	string	True	0						"Ambush"								
awsd.csv;P38-PQUALIFIER-QTEST01-025-"Road"-0000	awsd.csv;P38	PQUALIFIER-QTEST01-025	"Road"	string	True	0						"Road"								
